ua,software,software_type,hw,pop
Opera/9.80 (Macintosh; Intel Mac OS X 10.6.8) Presto/2.12.388 Version/12.15,12,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 6.0.1; LS-4505 Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.116 Mobile Safari/537.36 OPR/44.1.2246.123029",44.1,Android,Mobile,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36 OPR/38.0.2220.31",38,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36 OPR/47.0.2631.71 (Edition Campaign 76)",47,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.57 Safari/537.36 OPR/16.0.1196.62 (Edition Campaign 06)",16,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.27 Safari/537.36 OPR/26.0.1656.8 (Edition beta)",26,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36 OPR/38.0.2220.31 (Edition Campaign 34)",38,Windows,Computer,Uncommon
Opera/9.80 (Windows NT 6.1; U; Edition Indian Local; en) Presto/2.10.229 Version/11.61,11,Windows,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2774.3 Safari/537.36 OPR/40.0.2288.0 (Edition developer)",40,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.57 Safari/537.36 OPR/16.0.1196.73",16,Windows,Computer,Uncommon
Opera/9.80 (Windows NT 6.2; U; en) Presto/2.7.62 Version/11.01,11,Windows,Computer,Uncommon
Opera/9.80 (Windows NT 5.1; Edition United Kingdom Local) Presto/2.12.388 Version/12.17,12,Windows,Computer,Uncommon
Opera/9.60 (Windows NT 6.1; U; en) Presto/2.1.1,9,Windows,Computer,Uncommon
Opera/9.80 (X11; Linux x86_64; U; en) Presto/2.10.229 Version/11.61,11,Linux,Computer,Uncommon
Opera/9.80 (Windows NT 6.1; U; zh-cn) Presto/2.7.62 Version/11.01,11,Windows,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 OPR/48.0.2685.39",48,Mac OS X,Computer,Uncommon
Opera/9.50 (Nintendo DSi; Opera/507; U; ja),9,--,Mobile - Handheld Game,Uncommon
Opera/12.00a (Android 4.1.2; U; en-US) Presto/8.7.132 Version/12.00a,12,Android,Mobile,Uncommon
"Opera/9.80 (Linux armv7l;  HbbTV/1.1.1 (; Philips; ; ; PHILIPSTV; ) CE-HTML/1.0 NETTV/4.3.1 PHILIPSTV/2.1.2 Firmware/003.000.000.001 (PhilipsTV, 2.1.2,) en) Presto/2.12.362 Version/12.11",12,Linux,Computer,Uncommon
Opera/9.80 (Windows NT 6.1; U; MRA 5.10 (build 5310); ru) Presto/2.10.289 Version/12.02,12,Windows,Computer,Uncommon
"Opera/9.80 (Linux mips; ) Presto/2.12.407 Version/12.51 MB95/3.5.5.F (TOSHIBA, Si2156LG32, wireless)",12,Linux,Mobile - Phone,Uncommon
"Mozilla/5.0 (Linux; Android 5.1.1; SM-G531F Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Mobile Safari/537.36 OPR/37.0.2192.105088",37,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Linux; Android 4.4.4; SM-T533 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.78 Safari/537.36 OPR/32.0.1953.96473",32,Android,Mobile - Tablet,Uncommon
"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2305.3 Safari/537.36 OPR/29.0.1794.0 (Edition developer)",29,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.4 Safari/537.36 OPR/18.0.1284.2 (Edition Developer)",18,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 6.0.1; D6633 Build/23.5.A.0.575) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Mobile Safari/537.36 OPR/36.2.2126.102826",36.2,Android,Mobile,Uncommon
"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36 OPR/36.0.2130.65,gzip(gfe)",36,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.108 Safari/537.36 OPR/50.0.2762.45",50,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 5.1.1; SM-G531H Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36 OPR/42.7.2246.114996",42.7,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.132 Safari/537.36 OPR/21.0.1432.67 (Edition Campaign 48)",21,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 4.4.2; HS-U961 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Mobile Safari/537.36 OPR/37.0.2192.105088",37,Android,Mobile,Uncommon
"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.72 Safari/537.36 OPR/16.0.1212.65583",16,Linux,Computer,Uncommon
Opera/9.80 (X11; Linux i686; Edition Linux Mint) Presto/2.12.388 Version/12.15,12,Linux,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36 OPR/42.0.2393.137",42,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.62 Safari/537.36 OPR/49.0.2725.34",49,macOS,Computer,Uncommon
"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.89 Safari/537.36 OPR/49.0.2725.39 (Edition Campaign 76)",49,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.122 Safari/537.36 OPR/25.0.1620.0 OMI/4.3.18.7.Dominik.0 VSTVB MB100 HbbTV/1.2.1 (; PANASONIC; MB100; 0.1.34.20; ;) SmartTvA/3.0.0 UID(00:09:DF:B8:BB:96/MB100/PANASONIC/0.1.34.20)",25,Linux,Large Screen - TV,Uncommon
"Mozilla/5.0 (Linux; Android 7.0; Redmi Note 4 Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 OPR/43.0.2246.121183",43,Android,Mobile,Uncommon
"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2725.39 Safari/537.36 OPR/B8B7D7716D8D8",,Windows,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36 OPR/42.0.2393.517",42,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.21 (KHTML, like Gecko) QOpera Safari/537.21",,Linux,Computer,Uncommon
Opera/9.80 (S60; SymbOS; Opera Mobi/SYB-1111151949; U; tr) Presto/2.9.201 Version/11.50,11,Symbian,Mobile - Phone,Uncommon
Opera/9.80 (Android 2.3.7; Linux; Opera Mobi/ADR-1205181138; U; en) Presto/2.10.254 Version/12.00,12,Android,Mobile,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36 OPR/42.0.2393.517",42,macOS,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.36 OPR/53.0.2907.57",53,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 OPR/45.0.2552.888",45,Windows,Computer,Uncommon
"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2774.3 Safari/537.36 OPR/40.0.2288.0 (Edition developer)",40,Linux,Computer,Uncommon
Opera/9.70 (Linux armv6l ; U; CE-HTML/1.0 NETTV/2.0.2; en) Presto/2.2.1,9,Linux,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 4.2.2; GT-I9505 Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.72 Mobile Safari/537.36 OPR/16.0.1212.64462",16,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36 OPR/51.0.2830.55",51,Windows,Computer,Uncommon
Opera/9.80 (Windows NT 6.1; Edition Yx) Presto/2.12.388 Version/12.17,12,Windows,Computer,Uncommon
Opera/9.80 (Linux x86_64; Opera Mobi/46154) Presto/2.11.355 Version/12.10,12,Linux,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.89 Safari/537.36 OPR/49.0.2725.39",49,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 6.0.1; 2PQ93 Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Mobile Safari/537.36 OPR/37.4.2192.105251",37.4,Android,Mobile,Uncommon
"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.59 Safari/537.36 OPR/41.0.2353.46",41,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 4.4.3; KFAPWI Build/KTU84M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36 OPR/37.0.2192.105088",37,Android,Mobile,Uncommon
"Opera/9.80 (Linux mips; ) Presto/2.12.407 Version/12.51 MB97/0.45.23.11 (JVC, Mxl66140_V, wired) VSTVB_MB97  SmartTvA/3.0.0",12,Linux,Large Screen - TV,Uncommon
Opera/9.80 (Macintosh; Intel Mac OS X 10.8.2) Presto/2.12.388 Version/12.11,12,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36 OPR/52.0.2871.64",52,Windows,Computer,Uncommon
Mozilla/5.0 (compatible; MSIE 9.0; X11; Linux i686) Opera 12.14,12,Linux,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.11 Safari/537.36 OPR/29.0.1808.0 (Edition developer)",29,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 4.4.2; BLU STUDIO 5.0 C Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.116 Mobile Safari/537.36 OPR/44.1.2246.123029",44.1,Android,Mobile,Uncommon
"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 OPR/45.0.2552.898",45,Windows,Computer,Uncommon
Opera/9.80 (Windows NT 5.0; U; en) Presto/2.7.62 Version/11.00,11,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.62 Safari/537.36 OPR/54.0.2952.17 (Edition beta)",54,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36 OPR/23.0.1522.77",23,Windows,Computer,Uncommon
Opera/9.80 (Windows NT 6.1; U; Edition Yx; ru) Presto/2.10.289 Version/12.02,12,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 OPR/43.0.2442.1144",43,Windows,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64",52,Mac OS X,Computer,Uncommon
Opera/10.0 (Macintosh; Intel Mac OS X 10.5; U; en-IN) Presto/2.9.80 Version/12.11,12,Mac OS X,Computer,Uncommon
"Opera/9.80 (Linux sh4; HbbTV/1.2.1 (;Sharp;LE651;v0.2.7.1;;) CE-HTML/1.0 Config(L:eng,CC:GBR) NETRANGEMMH) Presto/2.12.407 Version/12.50",12,Linux,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36 OPR/46.0.2597.46",46,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.130 Safari/537.36 OPR/31.0.1890.0 OMI/4.6.1.40.Dominik2.175",31,Linux,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.116 Safari/537.36 OPR/40.0.2308.81",40,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 7.1.1; CPH1707 Build/NMF26X) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36 OPR/42.7.2246.120770",42.7,Android,Mobile,Uncommon
"Opera/9.80 (Linux mips; ) Presto/2.12.407 Version/12.51 MB97/0.0.39.10 (LUXOR, Mxl661L32, wireless) VSTVB_MB97  SmartTvA/3.0.0",12,Linux,Large Screen - TV,Uncommon
"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36 OPR/42.0.2393.137",42,Linux,Computer,Uncommon
Opera/9.80(x11;Linux  x86_64;U Linux Mint; en) Presto/2.2.15 Version/10.10,10,Linux,Computer,Uncommon
Opera/9.80 (X11; Linux x86_64; Edition Linux Mint) Presto/2.12.388 Version/12.14,12,Linux,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 4.2.2; HTC One mini Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.72 Mobile Safari/537.36 OPR/19.0.1340.69721",19,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Linux; Android 6.0.1; SM-G920F Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Mobile Safari/537.36 OPR/37.0.2192.105088",37,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.75 Safari/537.36 OPR/36.0.2130.29 (Edition beta)",36,Windows,Computer,Uncommon
"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.101 Safari/537.36 OPR/25.0.1614.54 (Edition beta)",25,Linux,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.80 Safari/537.36 OPR/33.0.1990.87",33,Windows,Computer,Uncommon
Opera/9.80 (Windows NT 6.1; U; en) Presto/2.7.62 Version/11.00,11,Windows,Computer,Uncommon
Opera/9.80 (Windows NT 6.1; U; Edition Yx 01; ru) Presto/2.10.229 Version/11.61,11,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 4.4.2; GT-I9502 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.6 Mobile Safari/537.36 OPR/27.0.1698.87015",27,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36 OPR/30.0.1835.157",30,Windows,Computer,Uncommon
Opera/9.64 (Windows NT 6.0; U; en) Presto/2.1.1,9,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 7.1.1; SM-T550 Build/NMF26X) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.141 Safari/537.36 OPR/45.1.2246.125351",45.1,Android,Mobile - Tablet,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.109 Safari/537.36 OPR/35.0.2066.68",35,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 OPR/48.0.2685.52 (Edition Campaign 75)",48,Windows,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36 OPR/49.0.2725.64",49,Mac OS X,Computer,Uncommon
Opera/26 (X11; Linux i586; rv:31.0) Gecko/20100101 Opera/26,26,Linux,Computer,Uncommon
Opera/9.80 (Windows NT 6.1; Edition Yx 01) Presto/2.12.388 Version/12.17,12,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 OPR/50.0 (Edition beta)",50,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36 OPR/50.0.2762.58",50,Windows,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 OPR/48.0.2685.50",48,macOS,Computer,Uncommon
Opera/9.80 (Windows NT 6.1; U; en) Presto/2.8.158 Version/11.50,11,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36 OPR/36.0.2130.80 (Edition Yx)",36,Windows,Computer,Uncommon
Opera/9.80 (Windows NT 6.2; U; en) Presto/2.7.62 Version/11.00,11,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36 OPR/46.0.2597.39,gzip(gfe)",46,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 6.0; Dash XL Build/D710) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36 OPR/42.9.2246.119956",42.9,Android,Mobile,Uncommon
Opera/9.80 (Windows NT 10.0; Win64; x64) Presto/2.12.388 Version/45.0,45,Windows,Computer,Uncommon
Opera/9.80 (Windows NT 6.1; WOW64; Edition Campaign 21) Presto/2.12.388 Version/12.12,12,Windows,Computer,Uncommon
Opera/9.80 (Windows NT 6.2; WOW64; YB/3.5.1) Presto/2.12.388 Version/12.18,12,Windows,Computer,Uncommon
"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2810.2 Safari/537.36 OPR/41.0.2323.0 (Edition developer)",41,Linux,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 OPR/43.0.2442.1165",43,Mac OS X,Computer,Uncommon
Opera/9.80 (Windows NT 5.1; U; it) Presto/2.7.62 Version/11.00,11,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.119 Safari/537.36 OPR/51.0.2830.26",51,Windows,Computer,Uncommon
Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; en) Opera 12.01,12,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.71 Safari/537.36 OPR/33.0.1990.35 (Edition beta)",33,Windows,Computer,Uncommon
Opera/9.80 (Windows NT 6.1; WOW64; Edition Campaign 06) Presto/2.12.388 Version/12.15,12,Windows,Computer,Uncommon
Opera/9.64(Windows NT 5.1; U; en) Presto/2.1.1,9,Windows,Computer,Uncommon
Opera/9.80 (Android 4.2.2; Linux; Opera Tablet/ADR-1301080958) Presto/2.11.355 Version/12.10,12,Android,Mobile - Tablet,Uncommon
"Opera/9.80 (Linux mips; ) Presto/2.12.407 Version/12.51 MB97/0.39.24.3 (JVC, Mxl661L32, wired) VSTVB_MB97  SmartTvA/3.0.0",12,Linux,Large Screen - TV,Uncommon
"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.54 Safari/537.36 OPR/36.0.2130.21 (Edition beta)",36,Windows,Computer,Uncommon
Opera/9.80 (Windows NT 6.2; U; en) Presto/2.10.229 Version/11.64,11,Windows,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 OPR/48.0.2685.35",48,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.11 Safari/537.36 OPR/21.0.1432.5 (Edition Developer)",21,Windows,Computer,Uncommon
OPERA/12.0 (Windows; OPERA 12.0; Windows NT 5.1; Trident/5.0),12,Windows,Computer,Uncommon
Opera/9.80 (Windows NT 6.1; U; ja) Presto/2.5.22 Version/10.50,10,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36 OPR/33.0.1990.115",33,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.75 Safari/537.36 OPR/36.0.2130.32",36,Windows,Computer,Uncommon
Opera/9.80 (X11; Linux i686; Edition Linux Mint) Presto/2.12 Version/12.16,12,Linux,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 OPR/43.0.2442.1144 (Edition Campaign 70)",43,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 6.0; HT20Pro Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.116 Mobile Safari/537.36 OPR/44.1.2246.123029",44.1,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux; U; Android 4.2.2; en-us-US; HUAWEI G730-U00 Build/HuaweiG730-U00) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 OPR/16.0.2168.103662 Mobile Safari/534.30",16,Android,Mobile,Uncommon
Opera/9.80 (Macintosh; Intel Mac OS X 10.7.4; U; en) Presto/2.10.289 Version/12.01,12,Mac OS X,Computer,Uncommon
MOTORIZR-Z8/46.00.00 Mozilla/4.0 (compatible; MSIE 6.0; Symbian OS; 356) Opera 8.65 [it] UP.Link/6.3.0.0.0,8,Symbian,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.75 Safari/537.36 OPR/42.0.2393.78 (Edition beta)",42,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; U; Android 4.2.2; GT-I9082 Build/JDQ39) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 OPR/26.0.2254.117551",26,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Linux; Android 5.0.2; SM-T810 Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36 OPR/37.0.2192.105088",37,Android,Mobile - Tablet,Uncommon
"Mozilla/5.0 (Linux; Android 6.0.1; Life One X2 Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Mobile Safari/537.36 OPR/37.0.2192.105088",37,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux; Android 4.4.4; AO5510 Build/KTU84Q) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.59 Mobile Safari/537.36 OPR/26.0.1656.87215",26,Android,Mobile,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.82 Safari/537.36 OPR/35.0.2066.37",35,Mac OS X,Computer,Uncommon
opera/9.63 (windows nt 5.1; u; es-es) presto/2.1.1,9,Windows,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36 OPR/35.0.2066.82",35,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.118 Safari/537.36 OPR/28.0.1750.51",28,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; U; Android 4.2.2; GT-P5210 Build/JDQ39E) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30 OPR/17.0.2211.105178",17,Android,Mobile - Tablet,Uncommon
"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.54",52,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 5.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36 OPR/49.0.2725.39",49,Windows,Computer,Uncommon
"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.19 Safari/537.36 OPR/42.0.2392.0 (Edition developer)",42,Linux,Computer,Uncommon
"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36 OPR/20.0.1396.72047",20,Linux,Computer,Uncommon
"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.71 Safari/537.36 OPR/33.0.1990.43",33,Windows,Computer,Uncommon
